shot_id_number,is_goal
1.0,0.2952186867501384
8.0,0.39861358028722754
1.0,0.4984439329789886
20.0,0.6607327247944973
22.0,0.36402018294115973
33.0,0.2793980259921435
1.0,0.4259759414570151
35.0,0.46199756442738227
36.0,0.34046130046028517
37.0,0.5498147135607767
38.0,0.4906114984175939
45.0,0.39507003514993705
50.0,0.36180046833831003
55.0,0.2478038987253707
60.0,0.24308857402477413
62.0,0.38714758685775347
66.0,0.41020198920909573
67.0,0.35999629815591866
71.0,0.31624151144762913
72.0,0.37080203674713835
76.0,0.28651504446464754
80.0,0.33038461921891044
85.0,0.4000616758795748
86.0,0.41010655983607297
87.0,0.3478912148302598
92.0,0.34049300202314714
95.0,0.4638397466971591
1.0,0.4575443919846398
104.0,0.5115828507225171
113.0,0.31112032244871457
122.0,0.9424294718413739
123.0,0.4568993748876474
126.0,0.413098933771744
133.0,0.5757078891351592
134.0,0.3563048332431587
141.0,0.3699521908382682
144.0,0.38141784355297126
150.0,0.7573810782131479
152.0,0.4364417087316732
153.0,0.7609216856023928
156.0,0.37817664507211757
1.0,0.6330596836111566
165.0,0.7921125236426996
172.0,0.4925721504811835
182.0,0.904284827698274
192.0,0.31532048987996986
193.0,0.7824467892339144
196.0,0.2714288654529387
202.0,0.36165284691114724
205.0,0.376926686670314
210.0,0.3275834550078515
211.0,0.3957856403483897
1.0,0.9316261481500872
1.0,0.8056372786499001
257.0,0.39454288588251757
260.0,0.4580756113085831
262.0,0.41615291213516015
264.0,0.3667154479306481
267.0,0.39335834023137967
279.0,0.9128390134669845
282.0,0.35799581935264585
293.0,0.309209836398721
299.0,0.6886773947595046
300.0,0.5206803329231351
301.0,0.4420118723397038
317.0,0.3458541426070013
327.0,0.3604325967953606
328.0,0.2946554333407196
335.0,0.43202372177261616
346.0,0.6730841751727785
348.0,0.6395132127845143
360.0,0.2788780855905136
365.0,0.34544601378332873
1.0,0.35652664011847063
382.0,0.43783832392119887
390.0,0.5785316910203442
391.0,0.7528739107240948
392.0,0.3800635944314632
397.0,0.3751030850748015
417.0,0.3178566252735397
418.0,0.3517449994028245
420.0,0.3790757646758116
428.0,0.24397926386277236
429.0,0.2614458921303745
434.0,0.3994167310942775
1.0,0.5882730324282913
440.0,0.3607974073039013
451.0,0.2500727393696104
456.0,0.47958249429858285
459.0,0.41537247650174103
472.0,0.4113576549108824
480.0,0.5697173914383741
491.0,0.3005998000243456
497.0,0.3936207796601676
509.0,0.383117331932219
511.0,0.3698259165270014
523.0,0.4444189244799119
533.0,0.3395882579263513
544.0,0.41268311870065705
546.0,0.33660510323967047
552.0,0.3704180194059091
1.0,0.7496208488554373
558.0,0.3414860525627519
560.0,0.4015523934076773
568.0,0.4263716247725984
571.0,0.5307502213512976
573.0,0.41625737043259736
576.0,0.9426352051335245
578.0,0.6596193408980796
591.0,0.42940121583509877
596.0,0.4443259779192012
597.0,0.39842687611124356
601.0,0.5596074463846191
605.0,0.4332514337587902
617.0,0.3178687509333327
625.0,0.3162596763406145
628.0,0.25191111569489216
634.0,0.3357784875840534
646.0,0.405190785789711
649.0,0.4079092443247893
651.0,0.5734408473453968
654.0,0.9382653661373161
656.0,0.4075197517159271
657.0,0.4796189748452479
661.0,0.9486725950813364
669.0,0.3566292555323497
670.0,0.9068739079570277
1.0,0.7920377188047172
693.0,0.5523543024803916
694.0,0.30043733065994316
699.0,0.4249743544746411
711.0,0.37723067025615376
715.0,0.4075172233141878
718.0,0.3766750089637102
722.0,0.4088167289968034
723.0,0.3736047839349531
725.0,0.6455005622252454
734.0,0.3714803924527467
735.0,0.421472333261863
737.0,0.34092991058215444
746.0,0.38271907609660544
747.0,0.44451078447907827
764.0,0.36877592477379806
766.0,0.35515311316417153
767.0,0.40962912768235527
771.0,0.3929045994970304
773.0,0.5005616618221288
774.0,0.4489218551142379
783.0,0.3151644107886788
784.0,0.3849307950216328
789.0,0.40926700865291227
792.0,0.48377117127572494
804.0,0.3564612987933646
809.0,0.3015758162807393
812.0,0.35082573514574444
813.0,0.3601399037059123
817.0,0.4260429233094715
818.0,0.42048394576347164
820.0,0.38647784463629314
825.0,0.2851262940146396
826.0,0.3999977106786406
829.0,0.3800869000925982
833.0,0.36054605721245403
855.0,0.39350633738024166
859.0,0.7581765175903981
862.0,0.33395181107591915
1.0,0.4082427895611767
876.0,0.31280179967551086
880.0,0.40309136126681094
886.0,0.9601848803914257
889.0,0.6974115546470915
891.0,0.43406323906633365
897.0,0.9404188736269273
902.0,0.36817329447388647
903.0,0.5629976519308245
908.0,0.3085024103087465
909.0,0.29628499286298665
920.0,0.226424740840443
922.0,0.44832683744599977
924.0,0.4859921401485109
932.0,0.4373070757827636
934.0,0.36485637861188014
937.0,0.2725110235756886
938.0,0.5977336217270264
941.0,0.27154436927768033
943.0,0.2832784126596476
1.0,0.3959906057553919
950.0,0.34204298907924197
952.0,0.36342311533854754
954.0,0.9565457164010861
962.0,0.5376922775115355
963.0,0.43044926156031316
975.0,0.3072916458692717
979.0,0.3760903924888379
981.0,0.34395581452058566
983.0,0.1775138322743037
985.0,0.6108574535522153
989.0,0.4763530839704845
995.0,0.44761733569084144
998.0,0.4232897114492179
1008.0,0.39230387169034703
1019.0,0.6274663213854568
1023.0,0.4711316368228976
1026.0,0.43948453444028285
1029.0,0.5329943089445052
1034.0,0.38505026920714425
1036.0,0.5718812870483504
1038.0,0.2932565403673473
1039.0,0.3693275184575171
1044.0,0.41142015430858436
1049.0,0.4199102752053063
1051.0,0.3995664358036184
1.0,0.2891843119207776
1062.0,0.9184960467363682
1064.0,0.5829885142541497
1066.0,0.3522407448786643
1087.0,0.26927094751564207
1092.0,0.3190896571935009
1094.0,0.636223039998949
1098.0,0.45124045039595007
1099.0,0.33475169713240105
1102.0,0.3622732696908915
1103.0,0.3996101426213806
1118.0,0.35287033618278657
1131.0,0.3474368198263957
1133.0,0.6019622593620555
1135.0,0.9478400167743143
1138.0,0.4429950994083547
1139.0,0.763528304674555
1141.0,0.47247892926974466
1.0,0.4124381406811312
1151.0,0.3820166472680405
1152.0,0.3241537739179479
1155.0,0.6986909212665617
1157.0,0.4801680899852126
1165.0,0.3847524110772438
1167.0,0.9182143141396161
1172.0,0.5116374909755578
1174.0,0.7579068207917378
1178.0,0.37550668585515945
1180.0,0.44464856782822604
1200.0,0.29826036951841456
1202.0,0.40386989840414506
1209.0,0.42590281876674374
1227.0,0.5015665513225683
1228.0,0.6029742340165976
1229.0,0.33234334764964496
1237.0,0.5823315542262324
1.0,0.42750700925766816
1.0,0.3012422829729462
1256.0,0.6012766289020971
1277.0,0.31149385392212803
1279.0,0.40918836050562635
1288.0,0.5528233627554381
1290.0,0.3590235472641677
1293.0,0.3581544653202031
1295.0,0.40222883130496323
1308.0,0.3107601564108165
1315.0,0.8089132101067976
1319.0,0.5854932013868599
1320.0,0.4890754670365642
1321.0,0.4168772931513101
1322.0,0.4127761941263941
1331.0,0.33044304643437195
1334.0,0.31135759555907083
1343.0,0.15436323301139546
1348.0,0.4971930978840202
1349.0,0.39923529315511447
1351.0,0.5984099950231498
1373.0,0.2793841174080672
1375.0,0.419676110532997
1380.0,0.6295104533941281
1382.0,0.6491195692211235
1385.0,0.4624934904805917
1387.0,0.3709174586670139
1394.0,0.4614742896055163
1399.0,0.4228928852183617
1403.0,0.9469714494123268
1409.0,0.33057450876043715
1413.0,0.33445882963785617
1425.0,0.725801969905534
1428.0,0.28769363839617984
1434.0,0.25011244254350906
1444.0,0.9426361229998907
1448.0,0.2881873319617943
1461.0,0.41479244627318057
1466.0,0.39178404047573084
1476.0,0.33270651934911516
1478.0,0.4462470771007814
1485.0,0.363360257028619
1491.0,0.6758441452242794
1494.0,0.4946869923827493
1495.0,0.5458464414304135
1500.0,0.5580226970370975
1501.0,0.5412588006630612
1503.0,0.35406566141768875
1.0,0.5785558854719675
1.0,0.5151400805598882
1519.0,0.5484339210645811
1524.0,0.48646044563060636
1.0,0.5887219668203737
1529.0,0.6878410316926021
1533.0,0.664321678651665
1538.0,0.9494760757081678
1539.0,0.3072582277512461
1545.0,0.4102716735974869
1546.0,0.4522296498898068
1.0,0.28561055833367516
1555.0,0.4326202807647574
1556.0,0.3352393406174464
1558.0,0.9196221214943244
1559.0,0.5932614184106123
1561.0,0.38059665808782145
1563.0,0.4160056433705476
1565.0,0.7829404362150644
1574.0,0.4669369438001231
1581.0,0.5705423390160247
1583.0,0.4765701976475136
1591.0,0.30813599411946496
1594.0,0.32174380428854765
1605.0,0.3899419506902814
1611.0,0.38181070689657487
1614.0,0.41269969501163145
1617.0,0.43423127476192624
1620.0,0.5290541137228002
1626.0,0.41449933835778313
1628.0,0.37854645916313906
1630.0,0.4534406994976904
1632.0,0.32410455737746846
1634.0,0.4131376152120047
1643.0,0.4875118141213405
1651.0,0.40757585411203384
1654.0,0.34892324988000234
1655.0,0.28038025057327504
1658.0,0.2706085141123927
1659.0,0.3478683528382761
1665.0,0.36026761021736503
1675.0,0.4425222548894891
1.0,0.9314891805262676
1690.0,0.457848073742656
1696.0,0.3919373085932921
1714.0,0.560018183286844
1718.0,0.5559103768633389
1721.0,0.31178305024137243
1726.0,0.44377276975647045
1728.0,0.4404517156122323
1734.0,0.41587793107326887
1735.0,0.30790417720644764
1740.0,0.49042207193048903
1744.0,0.7010254842181305
1747.0,0.3848160000933528
1752.0,0.32626141200883746
1.0,0.7569295206309208
1764.0,0.3843011647815838
1765.0,0.4727584894142035
1769.0,0.41713759154851054
1770.0,0.9647827630376242
1785.0,0.5718790696306181
1787.0,0.2666717586625422
1788.0,0.5252381299546454
1793.0,0.43199742214512116
1794.0,0.5006088744043378
1800.0,0.3617976562674507
1812.0,0.3999068503131931
1.0,0.47106286363641914
1826.0,0.771430985714286
1834.0,0.3408541343728065
1843.0,0.3351653342457841
1844.0,0.35956940211003247
1848.0,0.38003545667923383
1849.0,0.4211233007405903
1860.0,0.4385694589858497
1863.0,0.5893116400128544
1875.0,0.4386061680585762
1.0,0.39136627261681983
1890.0,0.3284705737255858
1892.0,0.39040896462246716
1893.0,0.40760074505544897
1897.0,0.2921086772839892
1905.0,0.4339275233834721
1908.0,0.5842419860047762
1931.0,0.5688662142769269
1940.0,0.9458272529946392
1943.0,0.43235793705229014
1947.0,0.21590900392836876
1965.0,0.6277013373991468
1967.0,0.4429353039638108
1968.0,0.3708200667389731
1972.0,0.7773189094481874
1982.0,0.37239883042886396
1985.0,0.35154906940220804
2005.0,0.42309258045489617
2010.0,0.6581850530950495
2021.0,0.34889419124115134
2024.0,0.40676702341749627
1.0,0.16867206097479462
2028.0,0.7348257122076742
2035.0,0.3805492801770593
2036.0,0.3863597446030243
2043.0,0.42768968056003354
2047.0,0.41673552136067943
2049.0,0.30103243105770777
2055.0,0.39032581518892384
2065.0,0.4267434293659725
2066.0,0.3260845938288212
2070.0,0.3295335255824339
2077.0,0.920657192834059
2081.0,0.3986325740852744
1.0,0.5969557245545289
2089.0,0.5287069287687759
2095.0,0.45955242089281223
2097.0,0.5660209305328253
2100.0,0.43422272377464727
2108.0,0.44566481421386805
2112.0,0.5620532948284578
2113.0,0.7193845689195235
2120.0,0.40470029412170216
2121.0,0.34520839237064654
1.0,0.33206385905092434
2139.0,0.4958749830948755
2141.0,0.42632920177637196
2144.0,0.3734172048444214
2146.0,0.2791436648552478
2148.0,0.26257644332596475
2149.0,0.5574872346546997
2157.0,0.34403901822661914
2158.0,0.4003993371932074
2159.0,0.3450228701813942
2168.0,0.3783682420577286
2176.0,0.5624398880062527
2178.0,0.5700013774957627
2181.0,0.27646296123036174
2184.0,0.38847629460268207
2187.0,0.4371673261063739
2188.0,0.38279128235402154
2190.0,0.40704367689479853
2193.0,0.9181076560346078
2194.0,0.5597999118265875
2197.0,0.41230035349475624
2202.0,0.7727090746577023
2204.0,0.566781933357275
