shot_id_number,is_goal
1.0,0.2684893997284491
8.0,0.41793720973025533
1.0,0.5231729942237322
20.0,0.6360274949313586
22.0,0.35775073872825297
33.0,0.28548465985257343
1.0,0.46149452364810556
35.0,0.44365675431409196
36.0,0.4429601432971139
37.0,0.5394582985519313
38.0,0.4690479283140714
45.0,0.4220372067204181
50.0,0.37376751257603086
55.0,0.2544006341539475
60.0,0.1810805215231999
62.0,0.3976194569785437
66.0,0.3877716840040205
67.0,0.39723142605181483
71.0,0.330997467264509
72.0,0.36717431971849107
76.0,0.2774626160937072
80.0,0.37826617348980807
85.0,0.41404095627796195
86.0,0.41101858089586324
87.0,0.3807144972144383
92.0,0.3653435936217244
95.0,0.4817352352825946
1.0,0.38703979236316194
104.0,0.46867624263382307
113.0,0.3235391846111474
122.0,0.934924007554043
123.0,0.4321062059069092
126.0,0.3920640566071696
133.0,0.5523136429245267
134.0,0.38169776887516466
141.0,0.404234031209567
144.0,0.3329390296726038
150.0,0.7653694431563496
152.0,0.41839985706593924
153.0,0.7791836751263945
156.0,0.41342858293172674
1.0,0.677920654551728
165.0,0.7976293198095862
172.0,0.43701485746409013
182.0,0.8921319133261693
192.0,0.31405003042994245
193.0,0.7692012400389067
196.0,0.2922784202026514
202.0,0.3652943761468545
205.0,0.38637161241880474
210.0,0.30516298214287957
211.0,0.3942722264640329
1.0,0.9388478148143361
1.0,0.8028490041300476
257.0,0.3687718411365001
260.0,0.43375299634495135
262.0,0.43171278188791457
264.0,0.36291195849803165
267.0,0.4113114511496859
279.0,0.8630393622974326
282.0,0.3483864878327906
293.0,0.33208102011625507
299.0,0.6921406356017199
300.0,0.5087133017407427
301.0,0.4154604717002244
317.0,0.35259058096798124
327.0,0.3610873952910666
328.0,0.2803144729974632
335.0,0.44430879871805307
346.0,0.7004838052194743
348.0,0.6321153795873181
360.0,0.2830770411574901
365.0,0.3573656426199935
1.0,0.370669577332597
382.0,0.49145083151218527
390.0,0.5926216771986333
391.0,0.7586990226229324
392.0,0.38473401634648946
397.0,0.3576061897472019
417.0,0.3118618853066364
418.0,0.4106848296116465
420.0,0.3661892333699418
428.0,0.2839174018734225
429.0,0.3242182283122612
434.0,0.37860931486465227
1.0,0.5937948386849063
440.0,0.38145151121412557
451.0,0.273310951185425
456.0,0.47511446040149347
459.0,0.4272928339509903
472.0,0.4017641199756641
480.0,0.5695578826114133
491.0,0.26025663009065686
497.0,0.4156294056033182
509.0,0.3782238446621465
511.0,0.4067059945276633
523.0,0.3873985744810311
533.0,0.4047523192924211
544.0,0.40866884318486946
546.0,0.3446732243213743
552.0,0.3596367894261678
1.0,0.7540642886969736
558.0,0.36150849126069545
560.0,0.4080067784214498
568.0,0.4484418271584481
571.0,0.5173441686635247
573.0,0.4169557472435948
576.0,0.9287340049811349
578.0,0.6592028163340153
591.0,0.41326283900470817
596.0,0.3848744164469138
597.0,0.38917701976101976
601.0,0.5550168161068276
605.0,0.44080814593352774
617.0,0.35610303940241655
625.0,0.3504919926550036
628.0,0.26223760989439454
634.0,0.37975230573458063
646.0,0.40846416573387423
649.0,0.40007630500714847
651.0,0.5964216619921191
654.0,0.9409404673829845
656.0,0.3908311556902842
657.0,0.5020140889625794
661.0,0.9389887050426813
669.0,0.33641746596823585
670.0,0.9359546140080164
1.0,0.7816648366847225
693.0,0.6091072476085394
694.0,0.2981759112907862
699.0,0.40822725884634486
711.0,0.37414755764452584
715.0,0.3975946606591215
718.0,0.3731099953150114
